join_s,sch_s,sch_r,adv_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
0,0,0,24,0,0.0,0.0,0.02386,0,0,903100,1
0,0,0,26,0,0.0,0.0,0.0142,0,0,604100,1
0,1,0,22,0,155.45781,0.0,1.12177,0,0,404100,1
0,0,0,26,0,127.67545,0.0,0.03528,0,0,509058,1
0,0,0,26,0,155.9049,0.0,0.03206,0,0,604100,1
0,1,0,4,0,163.97117,0.0,1.91591,0,0,117018,1
0,0,0,26,0,0.0,0.0,0.02222,0,0,1001100,1
0,0,0,7,0,0.0,0.0,0.01561,0,0,1701029,1
0,0,0,25,0,137.59248,0.0,0.05501,0,0,605005,1
0,1,0,10,0,155.9049,0.0,2.15174,0,0,302100,1
0,1,0,14,0,120.61657,0.0,1.26403,0,0,602100,1
0,0,0,26,0,0.0,0.0,0.02546,0,0,601100,1
0,0,0,26,0,0.0,0.0,0.02385,0,0,803100,1
0,1,0,3,0,155.9049,0.0,2.22301,0,0,204029,1
0,0,0,26,0,0.0,0.0,0.03837,0,0,604100,1
0,0,0,26,0,0.0,0.0,0.03353,0,0,505100,1
0,0,0,25,0,145.08942,0.0,0.07681,0,0,506100,1
0,0,0,25,0,0.0,0.0,0.03856,0,0,603100,1
0,0,0,24,0,0.0,0.0,0.03675,0,0,606002,1
0,0,0,27,0,150.31682,0.0,0.03461,0,0,606100,1
0,0,0,25,0,0.0,0.0,0.02707,0,0,701041,1
0,0,0,25,0,0.0,0.0,0.0465,0,0,409100,1
0,0,0,26,0,0.0,0.0,0.02385,0,0,803100,1
0,0,0,26,0,0.0,0.0,0.02707,0,0,505100,1
0,0,0,26,0,129.4039,0.0,0.04981,0,0,905100,1
0,0,0,25,0,150.31682,0.0,0.0483,0,0,501029,1
0,0,0,26,0,0.0,0.0,0.03676,0,0,902100,1
0,0,0,9,0,0.0,0.0,0.00753,0,0,1101100,1
0,0,0,26,0,152.31704,0.0,0.05413,0,0,606100,1
0,0,0,28,0,75.52972,0.0,0.08882,0,0,606100,1
0,0,0,26,0,0.0,0.0,0.0319,0,0,704100,1
0,1,0,4,0,129.4039,0.0,2.27181,0,0,410056,1
0,1,0,0,0,88.39737,0.0,1.62577,0,0,101069,1
0,1,0,5,0,106.67446,0.0,2.22083,0,0,115051,1
0,1,0,3,0,115.00407,0.0,2.05101,0,0,110041,1
0,0,0,26,0,85.19787,0.0,0.0354,0,0,406100,1
0,0,0,25,0,0.0,0.0,0.02385,0,0,701100,1
0,0,0,26,0,130.08535,0.0,0.03009,0,0,603100,1
0,1,0,7,0,123.4395,0.0,2.94019,0,0,204027,1
0,0,0,25,0,119.01284,0.0,0.09759,0,0,402100,1
0,0,0,25,0,176.40744,0.0,0.02571,0,0,503100,1
0,0,0,26,0,126.71753,0.0,0.04619,0,0,603028,1
0,1,0,24,0,150.31682,0.0,2.95853,0,0,307029,1
0,1,0,6,0,155.9049,0.0,2.4707,0,0,115029,1
0,0,0,26,0,0.0,0.0,0.04176,0,0,602100,1
0,1,0,7,0,137.17427,0.0,2.37822,0,0,215089,1
0,1,0,7,0,157.00282,0.0,2.32509,0,0,119083,1
0,1,0,3,0,121.69498,0.0,2.18009,0,0,103096,1
0,0,0,24,0,139.37881,0.0,0.02731,0,0,901100,1
0,1,0,2,0,107.35862,0.0,2.12447,0,0,110002,1
0,1,0,4,0,119.01284,0.0,2.17852,0,0,118045,1
0,0,0,24,0,113.27654,0.0,0.05352,0,0,402100,1
0,0,1,25,0,0.0,0.0,0.00583,0,0,502100,1
0,0,0,26,0,0.0,0.0,0.02223,0,0,1001100,1
0,1,0,8,0,101.04838,0.0,2.26004,0,0,302006,1
0,0,0,26,0,0.0,0.0,0.01575,0,0,403100,1
0,0,0,9,0,0.0,0.0,0.01193,0,0,902100,1
0,0,0,25,0,150.31682,0.0,0.02546,0,0,501100,1
0,0,0,26,0,0.0,0.0,0.03836,0,0,706100,1
0,0,0,26,0,82.5814,0.0,0.05396,0,0,805100,1
0,0,0,25,0,0.0,0.0,0.03355,0,0,504100,1
0,0,0,9,0,96.57363,0.0,0.0149,0,0,902100,1
0,0,0,26,0,0.0,0.0,0.03032,0,0,903100,1
0,0,0,26,0,176.40744,0.0,0.04967,0,0,806100,1
0,1,0,0,0,112.10396,0.0,2.33994,0,0,101085,1
0,0,0,27,0,0.0,0.0,0.03524,0,0,506096,1
0,0,0,25,0,0.0,0.0,0.03837,0,0,702100,1
0,0,0,9,0,0.0,0.0,0.0059,0,0,802100,1
0,0,0,27,0,99.75512,0.0,0.06364,0,0,603100,1
0,1,0,8,0,125.33277,0.0,1.98444,0,0,403044,1
0,0,0,26,0,124.78459,0.0,0.01925,0,0,601100,1
0,0,0,25,0,75.52972,0.0,0.02409,0,0,502100,1
0,0,0,25,0,88.39737,0.0,0.00784,0,0,310100,1
0,1,0,7,0,119.42132,0.0,1.94532,0,0,301100,1
0,0,0,0,0,0.0,0.0,0.00581,0,0,104018,1
0,0,0,24,0,75.52972,0.0,0.02546,0,0,606100,1
0,0,0,3,0,79.91525,0.0,0.78193,0,0,212013,1
0,0,0,26,0,124.47343,0.0,0.0399,0,0,502100,1
0,0,0,9,0,85.19787,0.0,0.01247,0,0,1802100,1
0,1,0,7,0,157.00282,0.0,2.13602,0,0,304100,1
0,1,0,12,0,84.89657,0.0,1.72344,0,0,305100,1
0,1,0,4,0,144.41859,0.0,2.39189,0,0,118090,1
0,1,0,18,0,159.31297,0.0,1.3248,0,0,304100,1
0,0,0,9,0,121.40806,0.0,0.0195,0,0,2001100,1
0,0,0,26,0,0.0,0.0,0.00614,0,0,406100,1
0,0,0,26,0,100.60849,0.0,0.21325,0,0,504100,1
0,0,0,9,0,0.0,0.0,0.01399,0,0,302100,1
0,1,0,3,0,113.27654,0.0,2.24563,0,0,107024,1
0,1,0,5,0,139.31641,0.0,2.29755,0,0,201050,1
0,0,0,9,0,85.19787,0.0,0.01902,0,0,2002100,1
0,0,0,25,0,163.22337,0.0,0.063,0,0,502100,1
0,0,0,9,0,85.19787,0.0,0.02404,0,0,2301100,1
0,0,0,26,0,130.08535,0.0,0.04499,0,0,702100,1
0,0,0,25,0,125.33277,0.0,0.02165,0,0,703100,1
0,0,0,23,0,139.81598,0.0,0.05345,0,0,507100,1
0,0,0,25,0,163.76559,0.0,0.01123,0,0,703032,1
0,1,0,6,0,113.27654,0.0,2.10884,0,0,108024,1
0,0,0,9,0,0.0,0.0,0.0095,0,0,1801100,1
0,0,0,25,0,155.45781,0.0,0.03838,0,0,702100,1
0,0,0,9,0,0.0,0.0,0.01256,0,0,1301100,1
0,1,0,6,0,120.64434,0.0,2.28275,0,0,113058,1
0,0,0,26,0,0.0,0.0,0.01618,0,0,401100,1
0,0,0,25,0,0.0,0.0,0.03692,0,0,505100,1
0,0,0,26,0,0.0,0.0,0.02707,0,0,602100,1
0,1,0,5,0,91.06845,0.0,2.12083,0,0,107077,1
0,0,0,9,0,0.0,0.0,0.01722,0,0,2502100,1
0,0,0,9,0,145.08942,0.0,0.01246,0,0,402100,1
0,0,0,26,0,124.73687,0.0,0.05868,0,0,406100,1
0,0,0,27,0,0.0,0.0,0.00944,0,0,701094,1
0,0,0,26,0,82.5814,0.0,0.34701,0,0,606100,1
0,1,0,5,0,106.67446,0.0,1.64834,0,0,205100,1
0,0,0,0,0,88.47785,0.0,0.30484,0,0,108100,1
0,1,0,1,0,112.46476,0.0,1.84066,0,0,501011,1
0,1,0,11,0,176.62353,0.0,1.79631,0,0,506100,1
0,0,0,25,0,90.54003,0.0,0.03889,0,0,503096,1
0,0,0,9,0,0.0,0.0,0.00914,0,0,801100,1
0,1,0,8,0,155.9049,0.0,2.03709,0,0,204100,1
0,0,0,9,0,113.27654,0.0,0.02302,0,0,1201024,1
0,0,0,0,0,0.0,0.0,0.00585,0,0,301078,1
0,0,0,9,0,85.19787,0.0,0.01076,0,0,2101100,1
0,0,0,9,0,165.46205,0.0,0.02116,0,0,701034,1
0,1,0,8,0,144.41859,0.0,2.37746,0,0,103090,1
0,0,0,26,0,133.80822,0.0,0.03217,0,0,401100,1
0,0,0,26,0,0.0,0.0,0.03675,0,0,606100,1
0,1,0,7,0,111.92111,0.0,1.94608,0,0,304100,1
0,0,0,24,0,139.37881,0.0,0.04497,0,0,410100,1
0,0,0,26,0,0.0,0.0,0.0303,0,0,702100,1
0,0,0,26,0,122.27536,0.0,0.03674,0,0,902100,1
0,1,0,6,0,85.19329,0.0,1.89265,0,0,203100,1
0,0,0,27,0,0.0,0.0,0.01577,0,0,1005100,1
0,0,0,26,0,169.27535,0.0,0.05021,0,0,409100,1
0,1,0,4,0,163.97117,0.0,2.21064,0,0,203018,1
0,0,0,24,0,144.41859,0.0,0.04864,0,0,506100,1
0,0,0,28,0,0.0,0.0,0.05144,0,0,604100,1
0,0,0,26,0,122.05779,0.0,0.03733,0,0,509100,1
0,0,0,25,0,0.0,0.0,0.02223,0,0,604100,1
0,1,0,4,0,104.11814,0.0,0.10451,0,0,201100,1
0,0,0,25,0,156.97332,0.0,0.05026,0,0,504100,1
0,0,0,25,0,135.58222,0.0,0.03863,0,0,605075,1
0,0,0,26,0,0.0,0.0,0.02385,0,0,703100,1
0,0,0,26,0,79.91525,0.0,0.0518,0,0,306013,1
0,0,0,26,0,0.0,0.0,0.03293,0,0,705100,1
0,1,0,5,0,84.11491,0.0,2.04922,0,0,119054,1
0,0,0,9,0,108.34705,0.0,0.01148,0,0,601100,1
0,0,0,24,0,0.0,0.0,0.00769,0,0,606014,1
0,0,0,25,0,0.0,0.0,0.03515,0,0,601070,1
0,0,0,26,0,85.19787,0.0,0.03866,0,0,706003,1
0,1,0,6,0,141.24801,0.0,1.88748,0,0,113053,1
0,0,0,25,0,0.0,0.0,0.02385,0,0,404002,1
0,1,0,5,0,91.08583,0.0,1.74093,0,0,401100,1
0,0,0,27,0,0.0,0.0,0.05954,0,0,607100,1
0,0,0,26,0,0.0,0.0,0.03676,0,0,906100,1
0,1,0,19,0,145.08942,0.0,2.2982,0,0,206043,1
0,0,0,24,0,0.0,0.0,0.02386,0,0,903100,1
0,0,0,26,0,0.0,0.0,0.04974,0,0,402100,1
0,0,0,26,0,144.22579,0.0,0.07133,0,0,305100,1
0,1,0,4,0,122.27536,0.0,2.10118,0,0,305100,1
0,0,0,24,0,0.0,0.0,0.03853,0,0,402100,1
0,0,0,26,0,0.0,0.0,0.05629,0,0,408067,1
0,0,0,25,0,96.31049,0.0,0.03858,0,0,510100,1
0,1,0,3,0,135.58222,0.0,1.77041,0,0,112075,1
0,0,0,26,0,0.0,0.0,0.02545,0,0,601100,1
0,1,0,7,0,111.92111,0.0,1.93574,0,0,303100,1
0,0,0,25,0,166.89397,0.0,0.04169,0,0,802100,1
0,0,0,24,0,0.0,0.0,0.01182,0,0,405100,1
0,0,0,25,0,0.0,0.0,0.03364,0,0,605095,1
0,1,0,11,0,75.52972,0.0,2.28218,0,0,506100,1
0,1,0,5,0,85.04317,0.0,2.08634,0,0,119021,1
0,1,0,7,0,136.03878,0.0,2.31765,0,0,207073,1
0,1,0,6,0,91.08583,0.0,2.19335,0,0,209100,1
0,0,0,26,0,0.0,0.0,0.04661,0,0,508096,1
0,0,0,26,0,0.0,0.0,0.03853,0,0,503100,1
0,0,0,27,0,0.0,0.0,0.03836,0,0,706100,1
0,0,0,26,0,160.10852,0.0,0.05509,0,0,406067,1
0,0,0,9,0,0.0,0.0,0.00914,0,0,1101100,1
0,0,0,27,0,0.0,0.0,0.02394,0,0,704100,1
0,0,0,25,0,79.91525,0.0,0.03079,0,0,501013,1
0,0,0,26,0,137.14723,0.0,0.00957,0,0,706048,1
0,0,0,9,0,0.0,0.0,0.0156,0,0,1401100,1
0,0,0,24,0,0.0,0.0,0.04659,0,0,508100,1
0,0,0,9,0,108.34705,0.0,0.02537,0,0,2301100,1
0,1,0,6,0,162.57678,0.0,2.20224,0,0,110100,1
0,0,0,9,0,150.31682,0.0,0.01335,0,0,1202029,1
0,1,0,4,0,124.47343,0.0,2.27857,0,0,107016,1
0,0,0,26,0,83.52531,0.0,0.04858,0,0,505100,1
0,1,0,3,0,160.10852,0.0,1.9947,0,0,102067,1
0,0,0,26,0,0.0,0.0,0.04481,0,0,603100,1
0,0,0,9,0,0.0,0.0,0.01721,0,0,2502096,1
0,0,0,24,0,160.10852,0.0,0.03378,0,0,502100,1
0,0,0,24,0,0.0,0.0,0.46587,0,0,704100,1
0,0,0,23,0,155.9049,0.0,0.04177,0,0,508100,1
0,1,0,16,0,88.49748,0.0,1.71513,0,0,504068,1
0,0,0,7,0,121.69498,0.0,0.00705,0,0,2602096,1
0,0,0,26,0,121.69498,0.0,0.05593,0,0,505100,1
0,0,0,25,0,0.0,0.0,0.0561,0,0,603100,1
0,0,0,27,0,0.0,0.0,0.01501,0,0,306058,1
0,1,0,4,0,150.31682,0.0,2.18684,0,0,103029,1
0,0,0,27,0,76.04676,0.0,0.12432,0,0,508097,1
0,0,0,26,0,100.60849,0.0,0.04645,0,0,506100,1
0,0,0,26,0,0.0,0.0,0.01829,0,0,704100,1
0,0,0,24,0,88.49748,0.0,0.03036,0,0,502100,1
0,1,0,5,0,80.4455,0.0,2.07251,0,0,103014,1
0,0,0,25,0,0.0,0.0,0.04177,0,0,508100,1
0,0,0,8,0,124.8649,0.0,0.00784,0,0,306100,1
0,0,0,26,0,0.0,0.0,0.01897,0,0,805100,1
0,0,0,25,0,176.62353,0.0,0.05993,0,0,603100,1
0,1,0,3,0,113.27654,0.0,2.16533,0,0,102024,1
0,0,0,27,0,119.01284,0.0,0.04177,0,0,602100,1
0,0,0,9,0,0.0,0.0,0.01238,0,0,2302100,1
0,0,0,26,0,125.33277,0.0,0.02062,0,0,1003100,1
0,0,0,24,0,107.20358,0.0,0.05345,0,0,507100,1
0,0,0,9,0,93.93772,0.0,0.00923,0,0,2302100,1
0,0,0,24,0,106.67446,0.0,0.06076,0,0,503100,1
0,0,0,26,0,162.57678,0.0,0.03369,0,0,601100,1
0,0,0,27,0,160.481,0.0,0.03354,0,0,504080,1
0,0,0,26,0,139.37881,0.0,0.05365,0,0,605100,1
0,0,0,9,0,88.47785,0.0,0.22888,0,0,301100,1
0,0,0,26,0,119.42132,0.0,0.01738,0,0,1004100,1
0,0,0,9,0,85.19787,0.0,0.01456,0,0,1201100,1
0,1,0,8,0,91.93585,0.0,2.14358,0,0,112095,1
0,0,0,27,0,115.00407,0.0,0.11585,0,0,504100,1
0,0,0,26,0,0.0,0.0,0.02385,0,0,803100,1
0,0,0,25,0,0.0,0.0,0.00583,0,0,502100,1
0,1,0,3,0,78.91449,0.0,2.13816,0,0,111022,1
0,1,0,16,0,122.05779,0.0,2.13592,0,0,404100,1
0,0,0,26,0,0.0,0.0,0.01092,0,0,605100,1
0,0,1,22,0,0.0,0.0,1.53504,0,0,502100,1
0,0,0,26,0,142.10787,0.0,0.02438,0,0,802100,1
0,0,0,25,0,162.5505,0.0,0.05187,0,0,502100,1
0,0,0,28,0,0.0,0.0,0.04338,0,0,605100,1
0,0,0,9,0,0.0,0.0,0.01076,0,0,602054,1
0,0,0,7,0,0.0,0.0,0.01398,0,0,501100,1
0,0,0,26,0,106.67446,0.0,0.0241,0,0,1002100,1
0,0,0,26,0,0.0,0.0,0.03017,0,0,601100,1
0,0,0,26,0,0.0,0.0,0.00605,0,0,703100,1
0,0,0,26,0,0.0,0.0,0.03531,0,0,504100,1
0,0,0,25,0,159.31297,0.0,0.03852,0,0,705100,1
0,0,0,26,0,150.31682,0.0,0.04057,0,0,405029,1
0,0,0,24,0,0.0,0.0,0.01994,0,0,502100,1
0,0,0,26,0,0.0,0.0,0.03512,0,0,605021,1
0,0,0,26,0,0.0,0.0,0.60506,0,0,306100,1
0,1,0,10,0,173.64043,0.0,1.79556,0,0,404100,1
0,0,0,0,0,0.0,0.0,0.04133,0,0,105034,1
0,0,0,28,0,0.0,0.0,0.04338,0,0,605100,1
0,0,0,25,0,135.58222,0.0,0.03701,0,0,705100,1
0,0,0,28,0,0.0,0.0,0.03369,0,0,601100,1
0,1,0,0,0,88.39737,0.0,2.06093,0,0,101069,1
0,0,0,25,0,85.19787,0.0,0.02894,0,0,803003,1
0,0,0,3,0,0.0,0.0,0.6832,0,0,202003,1
0,0,0,25,0,0.0,0.0,0.02546,0,0,606100,1
0,1,0,3,0,94.18194,0.0,2.68479,0,0,106100,1
0,0,0,9,0,96.57363,0.0,0.02081,0,0,2201100,1
0,0,0,24,0,0.0,0.0,0.04177,0,0,508100,1
0,0,1,24,0,0.0,0.0,1.51413,0,0,307100,1
0,0,0,7,0,0.0,0.0,0.0112,0,0,2702054,1
0,0,0,25,0,0.0,0.0,0.00866,0,0,406046,1
0,0,0,24,0,0.0,0.0,0.02385,0,0,903100,1
0,0,0,27,0,0.0,0.0,0.03192,0,0,803100,1
0,0,0,9,0,0.0,0.0,0.99888,0,0,301096,1
0,0,0,11,0,0.0,0.0,1.64801,0,0,202003,1
0,0,0,26,0,122.27536,0.0,0.03513,0,0,601100,1
0,0,0,7,0,0.0,0.0,1.21536,0,0,203096,1
0,0,0,26,0,129.4039,0.0,0.06741,0,0,401100,1
0,1,0,25,0,113.37259,0.0,0.79968,0,0,502100,1
0,0,0,26,0,0.0,0.0,0.03191,0,0,703100,1
0,0,0,26,0,106.67446,0.0,0.01457,0,0,704100,1
0,0,0,9,0,0.0,0.0,0.01398,0,0,1002100,1
0,0,0,9,0,0.0,0.0,0.00852,0,0,1501029,1
0,0,0,26,0,0.0,0.0,0.01686,0,0,704100,1
0,0,0,24,0,160.481,0.0,0.02409,0,0,606080,1
0,0,0,25,0,0.0,0.0,0.00694,0,0,702100,1
0,0,0,26,0,0.0,0.0,0.05147,0,0,402100,1
0,0,0,26,0,0.0,0.0,0.02788,0,0,305100,1
0,1,0,6,0,119.42132,0.0,2.34556,0,0,108071,1
0,0,0,26,0,0.0,0.0,0.02706,0,0,701100,1
0,0,0,25,0,137.17427,0.0,0.02734,0,0,801100,1
0,0,0,26,0,137.59248,0.0,0.02384,0,0,403005,1
0,0,0,26,0,0.0,0.0,0.02133,0,0,406052,1
0,0,0,25,0,0.0,0.0,0.01496,0,0,402045,1
0,0,0,26,0,0.0,0.0,0.02706,0,0,602030,1
0,0,0,27,0,139.81598,0.0,0.01635,0,0,501100,1
0,0,0,23,0,126.71753,0.0,0.02571,0,0,503100,1
0,0,0,24,0,137.17427,0.0,0.00773,0,0,503100,1
0,0,0,16,0,0.0,0.0,1.88725,0,0,404100,1
0,1,0,3,0,162.5505,0.0,2.03296,0,0,107033,1
0,0,0,25,0,146.82009,0.0,0.03624,0,0,403100,1
0,0,0,27,0,0.0,0.0,0.12375,0,0,508091,1
0,0,0,26,0,0.0,0.0,0.02216,0,0,702100,1
0,0,0,9,0,0.0,0.0,0.01604,0,0,902054,1
0,0,0,24,0,0.0,0.0,0.05053,0,0,402100,1
0,0,0,24,0,0.0,0.0,0.04877,0,0,409052,1
0,0,0,12,0,85.04317,0.0,0.01747,0,0,303021,1
0,0,0,24,0,0.0,0.0,0.02486,0,0,606100,1
0,0,0,26,0,125.33277,0.0,0.03161,0,0,702100,1
0,1,0,9,0,139.81598,0.0,2.19456,0,0,301100,1
0,0,0,9,0,0.0,0.0,0.01352,0,0,2401100,1
0,0,0,23,0,0.0,0.0,0.05143,0,0,507100,1
0,0,0,24,0,0.0,0.0,0.02428,0,0,406002,1
0,0,0,24,0,144.22579,0.0,0.05544,0,0,804100,1
0,0,0,9,0,142.10787,0.0,0.02312,0,0,2502054,1
0,1,0,5,0,107.20358,0.0,2.20053,0,0,119041,1
0,0,0,4,0,0.0,0.0,0.02686,0,0,801025,1
0,0,0,9,0,165.46205,0.0,0.00762,0,0,1201034,1
0,0,0,26,0,0.0,0.0,0.02249,0,0,1003100,1
0,0,0,25,0,0.0,0.0,0.02192,0,0,402100,1
0,0,0,26,0,0.0,0.0,0.02386,0,0,803100,1
0,0,0,26,0,136.03878,0.0,0.02869,0,0,601100,1
0,0,0,26,0,156.97332,0.0,0.03189,0,0,902100,1
0,0,0,24,0,135.58222,0.0,0.05186,0,0,402100,1
0,0,0,27,0,0.0,0.0,0.03354,0,0,506100,1
0,1,0,4,0,169.48863,0.0,1.94021,0,0,401100,1
0,1,0,9,0,113.72469,0.0,1.52912,0,0,501100,1
0,0,0,21,0,173.64043,0.0,0.03182,0,0,804100,1
0,0,0,24,0,119.55734,0.0,0.05953,0,0,607100,1
0,0,0,7,0,108.34705,0.0,0.00986,0,0,1701100,1
0,0,0,5,0,0.0,0.0,0.0209,0,0,301100,1
0,0,0,9,0,150.31682,0.0,0.03615,0,0,2001029,1
0,0,0,27,0,0.0,0.0,0.03191,0,0,401100,1
0,0,0,9,0,137.59248,0.0,0.04018,0,0,2001100,1
0,0,0,26,0,0.0,0.0,0.0341,0,0,603100,1
0,0,0,26,0,0.0,0.0,0.01525,0,0,703100,1
0,0,0,24,0,0.0,0.0,0.03837,0,0,402100,1
0,0,0,25,0,147.07624,0.0,0.03353,0,0,503100,1
0,1,0,16,0,137.47237,0.0,1.78739,0,0,404100,1
0,1,0,7,0,82.55927,0.0,1.54154,0,0,306100,1
0,0,0,24,0,0.0,0.0,0.12289,0,0,704100,1
0,0,0,26,0,126.71753,0.0,0.03301,0,0,905100,1
0,1,0,21,0,85.19787,0.0,0.91766,0,0,305100,1
0,0,0,26,0,159.31297,0.0,0.01567,0,0,703100,1
0,0,0,26,0,0.0,0.0,0.02061,0,0,1003100,1
0,0,0,24,0,0.0,0.0,0.04643,0,0,508100,1
0,0,0,8,0,159.31297,0.0,0.01415,0,0,1802100,1
0,1,0,2,0,145.47059,0.0,1.91868,0,0,203100,1
0,0,0,25,0,85.19787,0.0,0.02868,0,0,806100,1
0,0,0,25,0,107.20358,0.0,0.02292,0,0,504100,1
0,1,0,12,0,124.73687,0.0,1.89389,0,0,405100,1
0,0,0,9,0,113.27654,0.0,0.01077,0,0,1901024,1
0,0,0,9,0,85.19787,0.0,0.01237,0,0,1601100,1
0,0,0,28,0,90.54003,0.0,0.04893,0,0,602096,1
0,0,0,26,0,79.91525,0.0,0.02732,0,0,603013,1
0,0,0,9,0,93.93772,0.0,0.01407,0,0,1501100,1
0,0,0,21,0,146.82009,0.0,0.05617,0,0,305100,1
0,0,0,26,0,0.0,0.0,0.02868,0,0,406100,1
0,0,0,26,0,0.0,0.0,0.02224,0,0,306054,1
0,0,0,24,0,0.0,0.0,0.00737,0,0,405100,1
0,0,0,26,0,100.60849,0.0,0.02735,0,0,306100,1
0,0,0,25,0,113.29828,0.0,0.01035,0,0,605100,1
0,1,0,6,0,167.98916,0.0,2.26238,0,0,202100,1
0,0,0,9,0,0.0,0.0,0.01076,0,0,901024,1
0,0,0,26,0,159.31297,0.0,0.03703,0,0,904100,1
0,0,0,27,0,162.5505,0.0,0.0422,0,0,405100,1
0,0,0,26,0,0.0,0.0,0.01737,0,0,501100,1
0,0,0,26,0,0.0,0.0,0.02092,0,0,702100,1
0,0,0,26,0,0.0,0.0,0.01897,0,0,805100,1
0,0,0,25,0,173.64043,0.0,0.99153,0,0,505100,1
0,1,0,1,0,95.16531,0.0,3.48028,0,0,201039,1
0,0,0,26,0,0.0,0.0,0.02707,0,0,505069,1
0,1,0,4,0,139.37881,0.0,2.54523,0,0,109001,1
0,0,0,26,0,0.0,0.0,0.03205,0,0,503094,1
0,0,0,26,0,0.0,0.0,0.03673,0,0,902100,1
0,1,0,5,0,152.31704,0.0,2.31886,0,0,403046,1
0,0,0,26,0,83.52531,0.0,0.04025,0,0,803100,1
0,0,0,23,0,155.45781,0.0,0.0273,0,0,804100,1
0,1,0,8,0,173.64043,0.0,2.42151,0,0,204100,1
0,0,0,9,0,0.0,0.0,0.00764,0,0,1901001,1
0,0,0,25,0,0.0,0.0,0.03352,0,0,503100,1
0,0,0,9,0,88.47785,0.0,0.00937,0,0,2601100,1
0,0,0,28,0,155.9049,0.0,0.04635,0,0,607100,1
0,0,0,26,0,0.0,0.0,0.05482,0,0,406100,1
0,1,0,8,0,85.04317,0.0,2.00675,0,0,207100,1
0,0,0,24,0,107.35862,0.0,0.09088,0,0,506100,1
0,1,0,5,0,145.08942,0.0,2.39165,0,0,109043,1
0,0,0,25,0,120.64434,0.0,0.02089,0,0,401100,1
0,0,0,26,0,0.0,0.0,0.19716,0,0,306100,1
0,0,0,9,0,96.57363,0.0,0.01884,0,0,2301100,1
0,1,0,7,0,158.09734,0.0,2.23332,0,0,402100,1
0,0,0,26,0,156.97332,0.0,0.06431,0,0,505100,1
0,0,0,27,0,107.35862,0.0,0.06119,0,0,401100,1
0,0,0,9,0,0.0,0.0,0.00752,0,0,1201100,1
0,0,0,9,0,113.27654,0.0,0.02302,0,0,601024,1
0,0,0,26,0,0.0,0.0,0.02386,0,0,703100,1
0,0,0,26,0,0.0,0.0,0.02704,0,0,505100,1
0,0,0,8,0,121.40806,0.0,0.01352,0,0,1701100,1
0,0,0,25,0,137.59248,0.0,0.03057,0,0,604100,1
0,0,0,0,0,0.0,0.0,0.00602,0,0,112024,1
0,1,0,6,0,150.82997,0.0,2.387,0,0,110043,1
0,0,0,26,0,169.48863,0.0,0.07781,0,0,504100,1
0,0,0,25,0,0.0,0.0,0.06274,0,0,407100,1
0,0,0,25,0,0.0,0.0,0.02707,0,0,501001,1
0,1,0,3,0,135.99113,0.0,4.03173,0,0,202070,1
0,0,0,26,0,0.0,0.0,0.02384,0,0,801069,1
0,0,0,26,0,146.82009,0.0,0.03863,0,0,605100,1
0,0,0,25,0,92.58541,0.0,0.06313,0,0,408100,1
0,0,0,23,0,0.0,0.0,0.03676,0,0,604001,1
0,1,0,2,0,136.03878,0.0,1.97527,0,0,203073,1
0,0,0,26,0,0.0,0.0,0.01577,0,0,403100,1
0,0,0,24,0,119.01284,0.0,0.04604,0,0,410100,1
0,0,0,9,0,142.10787,0.0,0.01783,0,0,1202054,1
0,0,0,9,0,0.0,0.0,0.01076,0,0,901100,1
0,1,0,6,0,129.4039,0.0,2.25925,0,0,106056,1
0,0,0,27,0,0.0,0.0,0.12252,0,0,508043,1
0,0,0,26,0,121.69498,0.0,0.07069,0,0,805100,1
0,0,0,9,0,121.40806,0.0,0.0195,0,0,2001100,1
0,1,0,6,0,111.92111,0.0,2.25054,0,0,114020,1
0,0,0,26,0,160.481,0.0,0.02222,0,0,402100,1
0,0,0,25,0,84.11491,0.0,0.02893,0,0,501054,1
0,0,0,25,0,0.0,0.0,0.02545,0,0,701100,1
0,0,0,25,0,90.54003,0.0,0.0535,0,0,604096,1
0,0,0,25,0,162.57678,0.0,0.47052,0,0,505100,1
0,1,0,6,0,113.72469,0.0,2.20377,0,0,116100,1
0,0,0,26,0,0.0,0.0,0.01898,0,0,802100,1
0,0,0,25,0,0.0,0.0,0.02963,0,0,408100,1
0,0,0,26,0,0.0,0.0,0.01897,0,0,805100,1
0,0,0,26,0,0.0,0.0,0.03674,0,0,506100,1
0,1,0,7,0,124.8649,0.0,0.90994,0,0,302100,1
0,0,0,26,0,94.18194,0.0,0.04243,0,0,704100,1
0,0,0,25,0,0.0,0.0,0.04659,0,0,506100,1
0,1,0,9,0,150.31682,0.0,1.49783,0,0,203100,1
0,1,0,13,0,124.47343,0.0,2.16708,0,0,210016,1
0,0,0,24,0,124.47343,0.0,0.02323,0,0,405100,1
0,0,0,26,0,84.11491,0.0,0.01094,0,0,503100,1
0,0,0,25,0,91.06845,0.0,0.8828,0,0,305077,1
0,0,0,24,0,124.97387,0.0,0.02386,0,0,405100,1
0,0,0,9,0,0.0,0.0,0.02206,0,0,2201024,1
0,0,0,9,0,0.0,0.0,0.00915,0,0,1202100,1
0,1,0,4,0,124.73687,0.0,2.19126,0,0,212036,1
