join_s,sch_s,sch_r,adv_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
0,0,0,8,0,0.0,0.0,0.00585,0,0,403100,1
0,0,0,27,0,0.0,0.0,0.03353,0,0,905100,1
0,0,0,27,0,99.75512,0.0,0.02224,0,0,604100,1
0,1,0,5,0,157.00282,0.0,2.22762,0,0,111083,1
0,1,0,5,0,162.57678,0.0,1.93389,0,0,405100,1
0,0,0,26,0,124.97387,0.0,0.02222,0,0,1002100,1
0,0,0,26,0,0.0,0.0,0.01738,0,0,704100,1
0,0,0,26,0,0.0,0.0,0.03674,0,0,506080,1
0,0,0,26,0,91.08583,0.0,0.15675,0,0,602100,1
0,0,0,26,0,157.00282,0.0,0.05511,0,0,604100,1
0,1,0,5,0,129.4039,0.0,2.1399,0,0,209056,1
0,0,0,9,0,142.10787,0.0,0.013,0,0,1402054,1
0,0,0,9,0,137.59248,0.0,0.02564,0,0,1102100,1
0,0,0,25,0,0.0,0.0,0.01634,0,0,405100,1
0,0,0,26,0,0.0,0.0,0.04661,0,0,501100,1
0,0,0,9,0,162.5505,0.0,0.02259,0,0,1901100,1
0,0,0,21,0,0.0,0.0,0.0093,0,0,305100,1
0,1,0,4,0,150.31682,0.0,1.9048,0,0,116029,1
0,1,0,9,0,139.37881,0.0,2.00291,0,0,203100,1
0,0,0,26,0,163.22337,0.0,0.12741,0,0,701100,1
0,0,0,25,0,0.0,0.0,0.02222,0,0,604100,1
0,0,0,26,0,0.0,0.0,0.04644,0,0,506100,1
0,0,0,25,0,0.0,0.0,0.01384,0,0,502100,1
0,0,0,26,0,146.82009,0.0,0.04219,0,0,602100,1
0,1,0,4,0,136.25745,0.0,2.28401,0,0,111001,1
0,1,0,8,0,120.61657,0.0,1.00331,0,0,502100,1
0,1,0,6,0,137.14723,0.0,2.26009,0,0,305048,1
0,0,0,26,0,79.91525,0.0,0.02545,0,0,606100,1
0,1,0,4,0,124.47343,0.0,2.20496,0,0,105016,1
0,0,0,26,0,0.0,0.0,0.03838,0,0,701100,1
0,1,0,7,0,88.47785,0.0,2.11624,0,0,107088,1
0,0,0,25,0,0.0,0.0,0.34515,0,0,606100,1
0,0,0,4,0,115.00407,0.0,0.02525,0,0,901041,1
0,0,0,26,0,173.64043,0.0,0.0222,0,0,805100,1
0,1,0,0,0,126.74493,0.0,2.33104,0,0,101098,1
0,1,0,8,0,79.91525,0.0,2.19747,0,0,210013,1
0,0,0,26,0,124.97387,0.0,0.02249,0,0,502100,1
0,0,0,26,0,163.22337,0.0,0.00981,0,0,503100,1
0,0,0,27,0,0.0,0.0,0.03688,0,0,405100,1
0,0,0,25,0,0.0,0.0,0.02869,0,0,503100,1
0,0,0,23,0,0.0,0.0,0.0131,0,0,804100,1
0,0,0,26,0,0.0,0.0,0.12396,0,0,701100,1
0,1,0,1,0,137.59248,0.0,2.47578,0,0,110005,1
0,1,0,4,0,120.64434,0.0,2.0133,0,0,111058,1
0,1,0,0,0,145.47059,0.0,2.05158,0,0,119058,1
0,0,0,9,0,0.0,0.0,0.01237,0,0,1001024,1
0,0,0,9,0,0.0,0.0,0.00914,0,0,1402001,1
0,0,0,9,0,85.19787,0.0,0.00914,0,0,801100,1
0,1,0,7,0,120.61657,0.0,1.48507,0,0,304100,1
0,1,0,6,0,139.37881,0.0,2.03988,0,0,108001,1
0,1,0,7,0,120.64434,0.0,1.22107,0,0,103058,1
0,0,0,27,0,91.93585,0.0,0.05204,0,0,701100,1
0,0,0,4,0,138.36722,0.0,0.02524,0,0,901025,1
0,0,0,25,0,155.45781,0.0,0.07723,0,0,502100,1
0,0,0,26,0,0.0,0.0,0.02763,0,0,601100,1
0,0,0,26,0,0.0,0.0,0.14171,0,0,701100,1
0,0,0,27,0,0.0,0.0,0.02285,0,0,608100,1
0,1,0,6,0,106.67446,0.0,1.4447,0,0,402100,1
0,1,0,24,0,152.31704,0.0,1.70563,0,0,307100,1
0,0,0,28,0,0.0,0.0,0.04337,0,0,605100,1
0,0,0,9,0,0.0,0.0,0.32277,0,0,301100,1
0,0,0,25,0,0.0,0.0,0.01554,0,0,403100,1
0,0,0,26,0,0.0,0.0,0.04984,0,0,601100,1
0,0,0,9,0,162.5505,0.0,0.0156,0,0,2402100,1
0,1,0,5,0,113.27654,0.0,2.74186,0,0,109024,1
0,0,0,26,0,147.07624,0.0,0.03938,0,0,604100,1
0,1,0,6,0,90.21581,0.0,2.03522,0,0,204090,1
0,0,0,25,0,0.0,0.0,0.04986,0,0,502100,1
0,0,0,27,0,0.0,0.0,0.03854,0,0,405100,1
0,1,0,7,0,134.94822,0.0,2.22922,0,0,215005,1
0,0,0,26,0,0.0,0.0,0.04982,0,0,509100,1
0,1,0,6,0,145.59593,0.0,2.14259,0,0,118037,1
0,0,0,26,0,0.0,0.0,0.0061,0,0,801054,1
0,1,0,6,0,173.64043,0.0,2.15212,0,0,116100,1
0,0,0,26,0,0.0,0.0,0.02386,0,0,701100,1
0,0,0,7,0,108.34705,0.0,0.01615,0,0,502100,1
0,0,0,19,0,163.76559,0.0,0.00778,0,0,304100,1
0,1,0,4,0,135.58222,0.0,2.50146,0,0,108075,1
0,0,0,24,0,0.0,0.0,0.02545,0,0,901100,1
0,0,0,26,0,88.49748,0.0,0.03443,0,0,802100,1
0,1,0,14,0,162.5505,0.0,2.14608,0,0,205100,1
0,1,0,4,0,115.00407,0.0,2.30289,0,0,107041,1
0,0,0,26,0,166.89397,0.0,0.03846,0,0,605100,1
0,1,0,12,0,91.06845,0.0,1.79114,0,0,305100,1
0,0,0,26,0,115.00407,0.0,0.13541,0,0,602100,1
0,0,0,26,0,137.17427,0.0,0.0467,0,0,603100,1
0,0,0,25,0,0.0,0.0,0.45672,0,0,310100,1
0,0,0,26,0,0.0,0.0,0.03354,0,0,504014,1
0,1,0,4,0,106.67446,0.0,2.25309,0,0,105051,1
0,0,0,26,0,0.0,0.0,0.03674,0,0,902100,1
0,0,0,26,0,0.0,0.0,0.05307,0,0,604100,1
0,0,0,26,0,0.0,0.0,0.02385,0,0,703100,1
0,0,0,26,0,0.0,0.0,0.0319,0,0,703100,1
0,0,0,26,0,0.0,0.0,0.03191,0,0,704100,1
0,0,0,27,0,137.16228,0.0,0.05511,0,0,604100,1
0,1,0,4,0,104.11814,0.0,2.10106,0,0,401100,1
0,1,0,5,0,108.34705,0.0,2.23006,0,0,405079,1
0,0,0,27,0,0.0,0.0,0.04967,0,0,604100,1
0,0,0,0,0,0.0,0.0,0.00754,0,0,117005,1
0,1,0,8,0,142.10787,0.0,2.01423,0,0,405100,1
0,1,0,11,0,120.61657,0.0,1.59723,0,0,504100,1
0,0,0,9,0,139.37881,0.0,0.02565,0,0,602100,1
0,0,0,24,0,0.0,0.0,0.83107,0,0,504100,1
0,0,0,26,0,0.0,0.0,0.02385,0,0,801063,1
0,0,0,27,0,0.0,0.0,0.04321,0,0,605100,1
0,0,0,27,0,130.08535,0.0,0.02894,0,0,505100,1
0,0,0,26,0,145.08942,0.0,0.07863,0,0,502043,1
0,1,0,6,0,113.27654,0.0,2.03115,0,0,116024,1
0,0,0,9,0,136.25745,0.0,0.01559,0,0,1301001,1
0,0,0,24,0,0.0,0.0,0.02565,0,0,605100,1
0,0,0,26,0,83.52531,0.0,0.02411,0,0,702100,1
0,0,0,9,0,85.19787,0.0,0.01731,0,0,2402100,1
0,0,0,24,0,0.0,0.0,0.02209,0,0,402100,1
0,0,0,9,0,81.53642,0.0,1.08859,0,0,205100,1
0,0,0,26,0,112.30237,0.0,0.01822,0,0,805100,1
0,0,0,24,0,0.0,0.0,0.03041,0,0,502100,1
0,0,0,25,0,122.27536,0.0,0.02248,0,0,703100,1
0,1,0,3,0,158.09734,0.0,2.34153,0,0,105078,1
0,1,0,3,0,91.06845,0.0,2.17546,0,0,112077,1
0,0,0,26,0,137.14723,0.0,0.02572,0,0,601100,1
0,1,0,4,0,150.82997,0.0,1.90863,0,0,107100,1
0,1,0,2,0,106.67446,0.0,1.0937,0,0,303100,1
0,0,0,26,0,86.03446,0.0,0.01418,0,0,403100,1
0,0,0,4,0,149.91846,0.0,0.03541,0,0,1101100,1
0,1,0,4,0,90.54003,0.0,2.19632,0,0,113096,1
0,0,0,4,0,0.0,0.0,0.02686,0,0,801025,1
0,0,0,26,0,120.64434,0.0,0.01501,0,0,505100,1
0,0,0,24,0,0.0,0.0,0.02222,0,0,703100,1
0,0,0,9,0,96.57363,0.0,0.02468,0,0,1302100,1
0,1,0,3,0,136.03878,0.0,2.24684,0,0,112073,1
0,0,0,9,0,0.0,0.0,0.00914,0,0,1101100,1
0,0,0,9,0,121.69498,0.0,0.01247,0,0,2601096,1
0,0,0,9,0,165.46205,0.0,0.01409,0,0,902034,1
0,0,0,9,0,108.34705,0.0,0.01481,0,0,1602100,1
0,0,0,26,0,120.64434,0.0,0.04406,0,0,706058,1
0,0,0,25,0,0.0,0.0,0.03515,0,0,705100,1
0,0,0,27,0,0.0,0.0,0.02061,0,0,502100,1
0,0,0,24,0,92.58541,0.0,0.02222,0,0,702094,1
0,0,0,9,0,142.10787,0.0,0.01452,0,0,2501054,1
0,0,0,26,0,0.0,0.0,0.00605,0,0,802100,1
0,0,0,9,0,121.40806,0.0,0.01399,0,0,1002100,1
0,1,0,5,0,159.31297,0.0,2.33063,0,0,210009,1
0,0,0,25,0,127.67545,0.0,0.06803,0,0,605058,1
0,0,0,24,0,96.57363,0.0,0.05955,0,0,403100,1
0,0,0,0,0,124.47343,0.0,0.00588,0,0,104016,1
0,1,0,9,0,133.80822,0.0,2.13562,0,0,402091,1
0,0,0,24,0,137.59248,0.0,0.02249,0,0,602100,1
0,0,0,27,0,0.0,0.0,0.02223,0,0,802100,1
0,0,0,24,0,0.0,0.0,0.01739,0,0,804100,1
0,0,0,8,0,142.10787,0.0,0.0146,0,0,1602054,1
0,0,0,26,0,157.89423,0.0,0.11623,0,0,504100,1
0,0,0,9,0,0.0,0.0,0.01138,0,0,1302034,1
0,0,0,25,0,0.0,0.0,0.03028,0,0,406100,1
0,0,0,9,0,137.59248,0.0,0.01426,0,0,1001100,1
0,0,0,26,0,0.0,0.0,0.02706,0,0,505075,1
0,0,0,26,0,135.58222,0.0,0.01245,0,0,305100,1
0,0,0,26,0,94.18194,0.0,0.04228,0,0,802100,1
0,0,0,26,0,0.0,0.0,0.02545,0,0,805100,1
0,1,0,8,0,163.22337,0.0,2.2847,0,0,204100,1
0,1,0,6,0,85.04317,0.0,2.00918,0,0,118021,1
0,1,0,9,0,108.34705,0.0,2.13386,0,0,301079,1
0,0,0,25,0,104.11814,0.0,0.4281,0,0,505100,1
0,1,0,10,0,160.10852,0.0,1.76239,0,0,303100,1
0,0,0,26,0,136.25745,0.0,0.02894,0,0,501100,1
0,1,0,4,0,126.74493,0.0,2.28049,0,0,116098,1
0,0,0,25,0,159.31297,0.0,0.02223,0,0,604100,1
0,1,0,15,0,146.6169,0.0,2.17853,0,0,502023,1
0,0,0,25,0,124.8649,0.0,0.01765,0,0,601100,1
0,0,0,25,0,122.27536,0.0,0.01739,0,0,1004100,1
0,0,0,25,0,160.10852,0.0,0.45808,0,0,310067,1
0,0,0,25,0,0.0,0.0,0.02426,0,0,504100,1
0,1,0,1,0,155.45781,0.0,2.28086,0,0,103060,1
0,0,0,9,0,159.31297,0.0,0.01245,0,0,1601100,1
0,0,1,26,0,75.52972,0.0,0.24456,0,0,502100,1
0,0,0,26,0,75.52972,0.0,0.04187,0,0,406100,1
0,0,0,27,0,0.0,0.0,0.05954,0,0,607100,1
0,0,0,27,0,124.97387,0.0,0.02318,0,0,604100,1
0,0,0,25,0,160.481,0.0,0.03082,0,0,802080,1
0,1,0,5,0,155.41802,0.0,2.18342,0,0,109053,1
0,0,0,24,0,107.35862,0.0,0.02894,0,0,405002,1
0,0,0,25,0,82.5814,0.0,0.04379,0,0,508100,1
0,0,0,9,0,0.0,0.0,0.73445,0,0,203100,1
0,1,0,3,0,145.08942,0.0,2.31082,0,0,110043,1
0,0,0,26,0,80.4455,0.0,0.05511,0,0,604100,1
0,0,0,25,0,85.19329,0.0,0.03056,0,0,406100,1
0,0,0,26,0,90.54003,0.0,0.02743,0,0,602096,1
0,1,0,4,0,112.30237,0.0,2.29885,0,0,107008,1
0,0,0,0,0,156.97332,0.0,0.00585,0,0,112093,1
0,1,0,0,0,87.94208,0.0,2.14342,0,0,101087,1
0,0,0,24,0,135.58222,0.0,0.02561,0,0,606100,1
0,0,0,26,0,155.45781,0.0,0.01375,0,0,506100,1
0,0,0,26,0,0.0,0.0,0.01093,0,0,801080,1
0,0,0,28,0,0.0,0.0,0.04176,0,0,602100,1
0,0,0,26,0,0.0,0.0,0.04338,0,0,605100,1
0,0,0,9,0,0.0,0.0,0.01883,0,0,1201100,1
0,0,0,26,0,139.31641,0.0,0.03218,0,0,506100,1
0,0,0,10,0,0.0,0.0,0.02792,0,0,203100,1
0,0,0,25,0,0.0,0.0,0.02384,0,0,404100,1
0,0,0,26,0,139.37881,0.0,0.03578,0,0,704001,1
0,1,0,8,0,155.45781,0.0,2.41098,0,0,206060,1
0,0,0,9,0,108.34705,0.0,0.02287,0,0,1202100,1
0,0,0,9,0,145.08942,0.0,0.01237,0,0,702100,1
0,0,0,7,0,0.0,0.0,0.0156,0,0,1701100,1
0,0,0,25,0,0.0,0.0,0.04816,0,0,601100,1
0,1,0,5,0,85.19787,0.0,2.05037,0,0,115100,1
0,0,0,9,0,121.40806,0.0,0.01246,0,0,2401100,1
0,0,0,9,0,150.31682,0.0,0.01246,0,0,802029,1
0,0,0,25,0,0.0,0.0,0.02868,0,0,806100,1
0,1,0,8,0,144.41859,0.0,2.28065,0,0,209100,1
0,1,0,5,0,92.58541,0.0,1.98449,0,0,107094,1
0,1,0,5,0,88.47785,0.0,1.9595,0,0,204088,1
0,0,0,9,0,121.40806,0.0,0.01247,0,0,901100,1
0,1,0,4,0,166.5486,0.0,2.29862,0,0,206100,1
0,0,0,26,0,0.0,0.0,0.01027,0,0,802000,1
0,0,0,25,0,0.0,0.0,0.04985,0,0,502100,1
0,1,0,6,0,127.67545,0.0,1.97664,0,0,110058,1
0,1,0,7,0,111.92111,0.0,2.18379,0,0,306100,1
0,1,0,4,0,167.98916,0.0,2.05203,0,0,113003,1
0,0,0,9,0,0.0,0.0,0.00752,0,0,702100,1
0,0,0,27,0,0.0,0.0,0.01794,0,0,504100,1
0,0,0,25,0,107.20358,0.0,0.02732,0,0,901100,1
0,0,0,24,0,0.0,0.0,0.02546,0,0,504100,1
0,0,0,25,0,136.25745,0.0,0.02541,0,0,504100,1
0,1,0,6,0,83.52531,0.0,2.21258,0,0,113018,1
0,0,0,26,0,167.98916,0.0,0.16089,0,0,602100,1
0,0,0,26,0,0.0,0.0,0.04014,0,0,608100,1
0,1,0,6,0,121.40806,0.0,2.00891,0,0,108044,1
0,1,0,3,0,176.40744,0.0,2.15654,0,0,104031,1
0,0,0,24,0,119.42132,0.0,0.11106,0,0,602071,1
0,0,0,26,0,124.8649,0.0,0.17587,0,0,701100,1
0,0,0,26,0,130.08535,0.0,0.02385,0,0,703100,1
0,1,0,7,0,110.77682,0.0,2.24951,0,0,110037,1
0,0,0,24,0,166.5486,0.0,0.03918,0,0,701100,1
0,1,0,6,0,121.10314,0.0,2.21342,0,0,105048,1
0,1,0,2,0,159.31297,0.0,2.18852,0,0,313009,1
0,0,0,25,0,0.0,0.0,0.06505,0,0,407100,1
0,0,0,9,0,162.5505,0.0,0.02985,0,0,402100,1
0,1,0,6,0,134.29469,0.0,2.94788,0,0,105061,1
0,0,0,25,0,0.0,0.0,0.00582,0,0,310100,1
0,0,0,26,0,106.67446,0.0,0.0213,0,0,1003100,1
0,1,0,12,0,160.10852,0.0,1.98473,0,0,303067,1
0,0,0,16,0,0.0,0.0,0.00584,0,0,504058,1
0,0,0,26,0,92.58541,0.0,0.02249,0,0,504100,1
0,1,0,6,0,126.71753,0.0,2.42518,0,0,207028,1
0,0,0,24,0,96.31049,0.0,0.0416,0,0,501100,1
0,0,0,9,0,0.0,0.0,0.01174,0,0,2101029,1
0,0,0,25,0,111.92111,0.0,0.02305,0,0,706100,1
0,0,0,27,0,96.57363,0.0,0.12213,0,0,508073,1
0,1,0,8,0,159.31297,0.0,2.37279,0,0,113009,1
0,0,0,8,0,136.03878,0.0,0.00786,0,0,405100,1
0,0,0,23,0,0.0,0.0,0.02383,0,0,503100,1
0,0,0,25,0,139.37881,0.0,0.09709,0,0,402100,1
0,0,0,24,0,0.0,0.0,0.05939,0,0,607100,1
0,0,0,26,0,0.0,0.0,0.00928,0,0,506067,1
0,0,0,28,0,0.0,0.0,0.04338,0,0,605027,1
0,0,0,27,0,0.0,0.0,0.05289,0,0,404100,1
0,0,0,4,0,0.0,0.0,0.0358,0,0,401041,1
0,0,1,16,0,0.0,0.0,0.05058,0,0,505100,1
0,1,0,4,0,149.91846,0.0,2.02351,0,0,104089,1
0,0,0,25,0,0.0,0.0,0.03693,0,0,505100,1
0,0,0,9,0,0.0,0.0,0.01237,0,0,601100,1
0,0,0,26,0,130.08535,0.0,0.01379,0,0,604100,1
0,1,0,7,0,159.31297,0.0,2.4002,0,0,206009,1
0,0,0,26,0,145.08942,0.0,0.03863,0,0,704100,1
0,0,0,9,0,0.0,0.0,0.00753,0,0,1602100,1
0,0,0,7,0,0.0,0.0,0.03532,0,0,110069,1
0,1,0,11,0,137.14723,0.0,2.15756,0,0,304100,1
0,0,0,26,0,129.4039,0.0,0.03218,0,0,903100,1
0,1,0,7,0,137.17427,0.0,2.37552,0,0,114089,1
0,1,0,6,0,112.30237,0.0,2.10858,0,0,114008,1
0,1,0,6,0,127.02721,0.0,1.90986,0,0,203100,1
0,1,0,7,0,110.77682,0.0,2.29428,0,0,402100,1
0,0,0,27,0,85.19787,0.0,0.06155,0,0,401100,1
0,1,0,8,0,75.52972,0.0,1.97581,0,0,202100,1
0,0,0,25,0,119.01284,0.0,0.03,0,0,401045,1
0,1,0,7,0,150.31682,0.0,2.07002,0,0,115029,1
0,0,0,25,0,0.0,0.0,0.04985,0,0,601100,1
0,1,0,7,0,92.58541,0.0,1.9539,0,0,110094,1
0,0,0,9,0,145.08942,0.0,0.00816,0,0,2401100,1
0,0,0,26,0,0.0,0.0,0.03191,0,0,803100,1
0,0,0,25,0,0.0,0.0,0.02545,0,0,705029,1
0,0,0,9,0,121.40806,0.0,0.03309,0,0,1902100,1
0,0,0,9,0,96.57363,0.0,0.00951,0,0,1601100,1
0,0,1,24,0,0.0,0.0,0.7432,0,0,307100,1
0,1,0,7,0,124.97387,0.0,2.4572,0,0,201064,1
0,1,0,6,0,129.4039,0.0,2.2905,0,0,113056,1
0,0,0,21,0,0.0,0.0,0.02707,0,0,804100,1
0,0,0,25,0,121.69498,0.0,0.05151,0,0,506100,1
0,1,0,9,0,96.31049,0.0,2.24498,0,0,215017,1
0,0,0,9,0,96.57363,0.0,0.01731,0,0,2401100,1
0,0,0,9,0,96.57363,0.0,0.0173,0,0,602100,1
0,0,0,9,0,0.0,0.0,0.01577,0,0,401100,1
0,0,0,9,0,121.40806,0.0,0.01181,0,0,601100,1
0,1,0,2,0,127.67545,0.0,2.09376,0,0,112058,1
0,0,0,0,0,0.0,0.0,0.00582,0,0,302016,1
0,0,0,9,0,0.0,0.0,0.00582,0,0,203100,1
0,0,0,25,0,0.0,0.0,0.03029,0,0,406100,1
0,1,0,2,0,170.47201,0.0,1.49937,0,0,301100,1
0,0,0,24,0,0.0,0.0,0.01679,0,0,701100,1
0,0,0,26,0,135.58222,0.0,0.01737,0,0,704100,1
0,1,0,4,0,99.75512,0.0,2.15348,0,0,409095,1
0,0,0,25,0,80.4455,0.0,0.03541,0,0,702100,1
0,1,0,3,0,137.59248,0.0,2.11172,0,0,103005,1
0,0,0,9,0,0.0,0.0,0.00978,0,0,802100,1
0,0,0,26,0,0.0,0.0,0.03233,0,0,905100,1
0,0,0,22,0,0.0,0.0,0.00582,0,0,404100,1
0,1,0,2,0,146.6169,0.0,2.21862,0,0,115023,1
0,1,0,7,0,121.69498,0.0,2.48848,0,0,206096,1
0,1,0,5,0,136.03878,0.0,2.09756,0,0,117073,1
0,0,0,26,0,0.0,0.0,0.02223,0,0,802100,1
0,0,0,26,0,75.52972,0.0,0.04734,0,0,602100,1
0,0,0,26,0,142.10787,0.0,0.05424,0,0,905100,1
0,0,0,11,0,0.0,0.0,0.00583,0,0,304027,1
0,1,0,8,0,156.97332,0.0,1.70173,0,0,204100,1
0,0,0,23,0,80.4455,0.0,0.04942,0,0,310100,1
0,1,0,6,0,124.47343,0.0,2.22091,0,0,103016,1
0,0,0,19,0,91.06845,0.0,0.41642,0,0,304077,1
0,0,0,26,0,85.19787,0.0,0.01257,0,0,801003,1
0,0,0,26,0,160.10852,0.0,0.01735,0,0,505100,1
0,0,0,26,0,162.5505,0.0,0.04221,0,0,503100,1
0,1,0,10,0,88.49748,0.0,0.11327,0,0,211100,1
0,0,0,25,0,0.0,0.0,0.23536,0,0,401100,1
0,0,0,27,0,88.39737,0.0,0.04176,0,0,602100,1
0,0,0,27,0,122.27536,0.0,0.03751,0,0,602100,1
0,0,0,10,0,0.0,0.0,0.00582,0,0,302100,1
0,0,0,21,0,0.0,0.0,0.01313,0,0,804100,1
0,0,0,25,0,122.05779,0.0,0.03606,0,0,603100,1
0,0,0,25,0,0.0,0.0,0.04809,0,0,502100,1
0,0,0,26,0,0.0,0.0,0.02807,0,0,507095,1
0,1,0,10,0,106.67446,0.0,0.67999,0,0,406100,1
0,1,0,19,0,113.27654,0.0,2.19721,0,0,206100,1
0,0,0,25,0,106.67446,0.0,0.0178,0,0,406100,1
0,0,0,26,0,0.0,0.0,0.04482,0,0,501100,1
0,0,0,26,0,0.0,0.0,0.03531,0,0,504100,1
0,1,0,4,0,149.91846,0.0,2.36731,0,0,110089,1
0,0,0,26,0,0.0,0.0,0.01576,0,0,403100,1
0,0,0,26,0,152.31704,0.0,0.03863,0,0,605100,1
0,1,0,2,0,136.25745,0.0,2.13149,0,0,203001,1
0,0,0,26,0,150.31682,0.0,0.03676,0,0,506029,1
0,1,0,26,0,77.63787,0.0,0.7976,0,0,502100,1
0,0,0,26,0,0.0,0.0,0.03516,0,0,601054,1
0,1,0,18,0,94.18194,0.0,2.56435,0,0,304100,1
0,0,0,9,0,162.5505,0.0,0.02941,0,0,1401100,1
0,1,0,8,0,129.4039,0.0,1.76946,0,0,403100,1
0,1,0,6,0,104.11814,0.0,2.22229,0,0,102087,1
0,0,0,9,0,165.46205,0.0,0.01238,0,0,2802034,1
0,0,0,26,0,0.0,0.0,0.04645,0,0,604005,1
0,0,0,26,0,0.0,0.0,0.03529,0,0,509100,1
0,0,0,9,0,0.0,0.0,0.0043,0,0,801100,1
0,0,0,26,0,135.99113,0.0,0.02385,0,0,801070,1
0,0,0,24,0,0.0,0.0,0.02119,0,0,401100,1
0,1,0,5,0,127.67545,0.0,2.14457,0,0,108058,1
0,0,0,26,0,0.0,0.0,0.04984,0,0,502100,1
0,0,0,26,0,0.0,0.0,0.02222,0,0,1002100,1
0,0,0,26,0,0.0,0.0,0.01739,0,0,601100,1
0,0,0,26,0,0.0,0.0,0.02706,0,0,505071,1
0,0,0,9,0,0.0,0.0,0.01397,0,0,1002024,1
0,0,0,25,0,0.0,0.0,0.04825,0,0,508100,1
0,0,0,25,0,124.8649,0.0,0.04338,0,0,605100,1
0,0,0,9,0,0.0,0.0,0.00933,0,0,1502100,1
0,0,0,9,0,0.0,0.0,0.01398,0,0,2402001,1
0,1,0,7,0,137.59248,0.0,2.36496,0,0,114005,1
0,0,0,26,0,0.0,0.0,0.02867,0,0,701100,1
0,1,0,10,0,125.33277,0.0,2.02332,0,0,302100,1
0,1,0,8,0,136.03878,0.0,1.8097,0,0,403100,1
0,1,0,26,0,120.61657,0.0,1.25994,0,0,501100,1
0,0,0,27,0,100.60849,0.0,0.01764,0,0,1005100,1
0,0,0,24,0,107.35862,0.0,0.0485,0,0,502100,1
0,1,0,9,0,112.10396,0.0,2.21832,0,0,305100,1
0,0,0,27,0,155.03837,0.0,0.04642,0,0,507100,1
0,1,0,5,0,112.10396,0.0,2.34772,0,0,116085,1
0,0,0,25,0,136.25745,0.0,0.02224,0,0,604100,1
0,0,0,25,0,176.62353,0.0,0.03353,0,0,503100,1
0,1,0,6,0,112.54122,0.0,2.10326,0,0,111057,1
0,1,0,12,0,149.91846,0.0,1.93427,0,0,403100,1
0,0,0,25,0,0.0,0.0,0.02324,0,0,802100,1
0,0,0,24,0,0.0,0.0,0.02544,0,0,901002,1
0,0,0,9,0,88.47785,0.0,0.01892,0,0,2202100,1
0,0,0,26,0,136.03878,0.0,0.01576,0,0,403100,1
0,0,0,26,0,176.40744,0.0,0.03217,0,0,701100,1
0,0,0,25,0,85.04317,0.0,0.03675,0,0,606021,1
0,0,0,24,0,149.91846,0.0,0.02547,0,0,606100,1
0,0,0,27,0,0.0,0.0,0.0384,0,0,608100,1
0,1,0,3,0,144.22579,0.0,2.32077,0,0,116065,1
0,0,0,26,0,0.0,0.0,0.0303,0,0,704100,1
0,0,0,26,0,0.0,0.0,0.04646,0,0,806100,1
0,0,0,24,0,0.0,0.0,0.03237,0,0,502100,1
0,0,0,26,0,136.25745,0.0,0.04846,0,0,403100,1
0,1,0,6,0,166.5486,0.0,1.97218,0,0,114006,1
0,0,0,9,0,0.0,0.0,0.00914,0,0,1402100,1
0,0,0,27,0,136.69972,0.0,0.03576,0,0,601100,1
0,0,0,9,0,150.31682,0.0,0.02322,0,0,602029,1
0,0,0,26,0,0.0,0.0,0.02547,0,0,705032,1
0,0,0,25,0,120.64434,0.0,0.03861,0,0,405058,1
0,0,0,23,0,119.01284,0.0,0.01333,0,0,702100,1
0,0,0,26,0,92.58541,0.0,0.03699,0,0,405094,1
0,1,0,17,0,0.0,0.0,0.00645,0,0,403100,1
0,1,0,7,0,120.61657,0.0,1.8252,0,0,110008,1
0,0,0,26,0,115.00407,0.0,0.02546,0,0,703100,1
0,0,0,25,0,0.0,0.0,0.04015,0,0,510100,1
0,1,0,3,0,146.6169,0.0,2.15497,0,0,113023,1
0,1,0,3,0,112.10396,0.0,1.91175,0,0,202100,1
0,1,0,6,0,92.58541,0.0,2.00399,0,0,305094,1
0,1,0,11,0,146.6169,0.0,2.16343,0,0,304100,1
0,0,0,25,0,0.0,0.0,0.34515,0,0,606100,1
0,1,0,2,0,107.35862,0.0,2.29973,0,0,116002,1
0,0,0,26,0,79.91525,0.0,0.07978,0,0,410100,1
0,0,0,10,0,0.0,0.0,0.02709,0,0,203100,1
0,0,0,24,0,120.61657,0.0,0.08265,0,0,605100,1
0,1,0,2,0,169.27535,0.0,1.66437,0,0,117099,1
0,1,0,8,0,139.31641,0.0,2.10844,0,0,401100,1
0,0,0,10,0,85.19787,0.0,1.70019,0,0,202100,1
0,0,0,26,0,0.0,0.0,0.14333,0,0,501100,1
0,0,0,9,0,96.57363,0.0,0.01113,0,0,1002100,1
0,0,0,9,0,85.19787,0.0,0.01408,0,0,1302100,1
0,1,0,11,0,85.19787,0.0,1.28013,0,0,211003,1
0,0,0,27,0,107.35862,0.0,0.04042,0,0,602100,1
0,1,0,4,0,166.89397,0.0,2.49297,0,0,117094,1
0,0,0,6,0,0.0,0.0,0.00584,0,0,402100,1
0,0,0,27,0,124.8649,0.0,0.04503,0,0,507100,1
0,0,0,27,0,79.91525,0.0,0.0451,0,0,505013,1
0,1,0,8,0,166.5486,0.0,2.48321,0,0,103006,1
0,0,0,27,0,91.08583,0.0,0.03575,0,0,601100,1
0,1,0,1,0,107.35862,0.0,1.55139,0,0,105002,1
0,0,0,9,0,93.93772,0.0,0.00593,0,0,802100,1
